date,zone,generated_mt,day_of_week,month,is_weekend,is_festival,festival_name,zone_type,pop_proxy
2017-07-17,Sholinganalur,0.595,0,7,0,0,,industrial,15
2017-07-18,Sholinganalur,0.55,1,7,0,0,,industrial,15
2017-07-19,Sholinganalur,0.561,2,7,0,0,,industrial,15
2017-07-20,Sholinganalur,0.555,3,7,0,0,,industrial,15
2017-07-21,Sholinganalur,0.572,4,7,0,0,,industrial,15
2017-07-22,Sholinganalur,0.524,5,7,1,0,,industrial,15
2017-07-23,Sholinganalur,0.507,6,7,1,0,,industrial,15
2017-07-24,Sholinganalur,0.59,0,7,0,0,,industrial,15
2017-07-25,Sholinganalur,0.563,1,7,0,0,,industrial,15
2017-07-26,Sholinganalur,0.566,2,7,0,0,,industrial,15
2017-07-27,Sholinganalur,0.574,3,7,0,0,,industrial,15
2017-07-28,Sholinganalur,0.547,4,7,0,0,,industrial,15
2017-07-29,Sholinganalur,0.531,5,7,1,0,,industrial,15
2017-07-30,Sholinganalur,0.494,6,7,1,0,,industrial,15
2017-07-31,Sholinganalur,0.583,0,7,0,0,,industrial,15
2017-08-01,Sholinganalur,0.552,1,8,0,0,,industrial,15
2017-08-02,Sholinganalur,0.581,2,8,0,0,,industrial,15
2017-08-03,Sholinganalur,0.554,3,8,0,0,,industrial,15
2017-08-04,Sholinganalur,0.567,4,8,0,0,,industrial,15
2017-08-05,Sholinganalur,0.493,5,8,1,0,,industrial,15
2017-08-06,Sholinganalur,0.515,6,8,1,0,,industrial,15
2017-08-07,Sholinganalur,0.57,0,8,0,0,,industrial,15
2017-08-08,Sholinganalur,0.598,1,8,0,0,,industrial,15
2017-08-09,Sholinganalur,0.546,2,8,0,0,,industrial,15
2017-08-10,Sholinganalur,0.558,3,8,0,0,,industrial,15
2017-08-11,Sholinganalur,0.559,4,8,0,0,,industrial,15
2017-08-12,Sholinganalur,0.496,5,8,1,0,,industrial,15
2017-08-13,Sholinganalur,0.513,6,8,1,0,,industrial,15
2017-08-14,Sholinganalur,0.592,0,8,0,0,,industrial,15
2017-08-15,Sholinganalur,0.614,1,8,0,1,Independence,industrial,15
2017-08-16,Sholinganalur,0.519,2,8,0,0,,industrial,15
2017-08-17,Sholinganalur,0.548,3,8,0,0,,industrial,15
2017-08-18,Sholinganalur,0.574,4,8,0,0,,industrial,15
2017-08-19,Sholinganalur,0.53,5,8,1,0,,industrial,15
2017-08-20,Sholinganalur,0.54,6,8,1,0,,industrial,15
2017-08-21,Sholinganalur,0.568,0,8,0,0,,industrial,15
2017-08-22,Sholinganalur,0.578,1,8,0,0,,industrial,15
2017-08-23,Sholinganalur,0.556,2,8,0,0,,industrial,15
2017-08-24,Sholinganalur,0.584,3,8,0,0,,industrial,15
2017-08-25,Sholinganalur,0.557,4,8,0,0,,industrial,15
2017-08-26,Sholinganalur,0.489,5,8,1,0,,industrial,15
2017-08-27,Sholinganalur,0.534,6,8,1,0,,industrial,15
2017-08-28,Sholinganalur,0.577,0,8,0,0,,industrial,15
2017-08-29,Sholinganalur,0.551,1,8,0,0,,industrial,15
2017-08-30,Sholinganalur,0.533,2,8,0,0,,industrial,15
2017-08-31,Sholinganalur,0.584,3,8,0,0,,industrial,15
2017-09-01,Sholinganalur,0.548,4,9,0,0,,industrial,15
2017-09-02,Sholinganalur,0.545,5,9,1,0,,industrial,15
2017-09-03,Sholinganalur,0.514,6,9,1,0,,industrial,15
2017-09-04,Sholinganalur,0.569,0,9,0,0,,industrial,15
2017-09-05,Sholinganalur,0.579,1,9,0,0,,industrial,15
2017-09-06,Sholinganalur,0.556,2,9,0,0,,industrial,15
2017-09-07,Sholinganalur,0.556,3,9,0,0,,industrial,15
2017-09-08,Sholinganalur,0.598,4,9,0,1,Ganesh Chathurthi,industrial,15
2017-09-09,Sholinganalur,0.633,5,9,1,1,Ganesh Chathurthi,industrial,15
2017-09-10,Sholinganalur,0.712,6,9,1,1,Ganesh Chathurthi,industrial,15
2017-09-11,Sholinganalur,0.693,0,9,0,1,Ganesh Chathurthi,industrial,15
2017-09-12,Sholinganalur,0.612,1,9,0,1,Ganesh Chathurthi,industrial,15
2017-09-13,Sholinganalur,0.55,2,9,0,0,,industrial,15
2017-09-14,Sholinganalur,0.558,3,9,0,0,,industrial,15
2017-09-15,Sholinganalur,0.582,4,9,0,0,,industrial,15
2017-09-16,Sholinganalur,0.516,5,9,1,0,,industrial,15
2017-09-17,Sholinganalur,0.51,6,9,1,0,,industrial,15
2017-09-18,Sholinganalur,0.633,0,9,0,0,,industrial,15
2017-09-19,Sholinganalur,0.55,1,9,0,0,,industrial,15
2017-09-20,Sholinganalur,0.554,2,9,0,0,,industrial,15
2017-09-21,Sholinganalur,0.551,3,9,0,0,,industrial,15
2017-09-22,Sholinganalur,0.552,4,9,0,0,,industrial,15
2017-09-23,Sholinganalur,0.522,5,9,1,0,,industrial,15
2017-09-24,Sholinganalur,0.535,6,9,1,0,,industrial,15
2017-09-25,Sholinganalur,0.592,0,9,0,0,,industrial,15
2017-09-26,Sholinganalur,0.575,1,9,0,0,,industrial,15
2017-09-27,Sholinganalur,0.574,2,9,0,0,,industrial,15
2017-09-28,Sholinganalur,0.56,3,9,0,0,,industrial,15
2017-09-29,Sholinganalur,0.563,4,9,0,0,,industrial,15
2017-09-30,Sholinganalur,0.538,5,9,1,0,,industrial,15
2017-10-01,Sholinganalur,0.53,6,10,1,0,,industrial,15
2017-10-02,Sholinganalur,0.662,0,10,0,0,,industrial,15
2017-10-03,Sholinganalur,0.577,1,10,0,0,,industrial,15
2017-10-04,Sholinganalur,0.653,2,10,0,1,Dussehra,industrial,15
2017-10-05,Sholinganalur,0.706,3,10,0,1,Dussehra,industrial,15
2017-10-06,Sholinganalur,0.636,4,10,0,1,Dussehra,industrial,15
2017-10-07,Sholinganalur,0.564,5,10,1,0,,industrial,15
2017-10-08,Sholinganalur,0.586,6,10,1,0,,industrial,15
2017-10-09,Sholinganalur,0.605,0,10,0,0,,industrial,15
2017-10-10,Sholinganalur,0.592,1,10,0,0,,industrial,15
2017-10-11,Sholinganalur,0.59,2,10,0,0,,industrial,15
2017-10-12,Sholinganalur,0.604,3,10,0,0,,industrial,15
2017-10-13,Sholinganalur,0.625,4,10,0,0,,industrial,15
2017-10-14,Sholinganalur,0.573,5,10,1,0,,industrial,15
2017-10-15,Sholinganalur,0.544,6,10,1,0,,industrial,15
2017-10-16,Sholinganalur,0.625,0,10,0,0,,industrial,15
2017-10-17,Sholinganalur,0.597,1,10,0,0,,industrial,15
2017-10-18,Sholinganalur,0.586,2,10,0,0,,industrial,15
2017-10-19,Sholinganalur,0.567,3,10,0,0,,industrial,15
2017-10-20,Sholinganalur,0.572,4,10,0,0,,industrial,15
2017-10-21,Sholinganalur,0.567,5,10,1,0,,industrial,15
2017-10-22,Sholinganalur,0.645,6,10,1,1,Deepavali,industrial,15
2017-10-23,Sholinganalur,0.775,0,10,0,1,Deepavali,industrial,15
2017-10-24,Sholinganalur,0.827,1,10,0,1,Deepavali,industrial,15
2017-10-25,Sholinganalur,0.769,2,10,0,1,Deepavali,industrial,15
2017-10-26,Sholinganalur,0.631,3,10,0,1,Deepavali,industrial,15
2017-10-27,Sholinganalur,0.578,4,10,0,0,,industrial,15
2017-10-28,Sholinganalur,0.581,5,10,1,0,,industrial,15
2017-10-29,Sholinganalur,0.553,6,10,1,0,,industrial,15
2017-10-30,Sholinganalur,0.595,0,10,0,0,,industrial,15
2017-10-31,Sholinganalur,0.588,1,10,0,0,,industrial,15
2017-11-01,Sholinganalur,0.604,2,11,0,0,,industrial,15
2017-11-02,Sholinganalur,0.542,3,11,0,0,,industrial,15
2017-11-03,Sholinganalur,0.589,4,11,0,0,,industrial,15
2017-11-04,Sholinganalur,0.542,5,11,1,0,,industrial,15
2017-11-05,Sholinganalur,0.521,6,11,1,0,,industrial,15
2017-11-06,Sholinganalur,0.617,0,11,0,0,,industrial,15
2017-11-07,Sholinganalur,0.584,1,11,0,0,,industrial,15
2017-11-08,Sholinganalur,0.586,2,11,0,0,,industrial,15
2017-11-09,Sholinganalur,0.58,3,11,0,0,,industrial,15
2017-11-10,Sholinganalur,0.568,4,11,0,0,,industrial,15
2017-11-11,Sholinganalur,0.524,5,11,1,0,,industrial,15
2017-11-12,Sholinganalur,0.537,6,11,1,0,,industrial,15
2017-11-13,Sholinganalur,0.631,0,11,0,0,,industrial,15
2017-11-14,Sholinganalur,0.59,1,11,0,0,,industrial,15
2017-11-15,Sholinganalur,0.585,2,11,0,0,,industrial,15
2017-11-16,Sholinganalur,0.568,3,11,0,0,,industrial,15
2017-11-17,Sholinganalur,0.58,4,11,0,0,,industrial,15
2017-11-18,Sholinganalur,0.56,5,11,1,0,,industrial,15
2017-11-19,Sholinganalur,0.556,6,11,1,0,,industrial,15
2017-11-20,Sholinganalur,0.607,0,11,0,0,,industrial,15
2017-11-21,Sholinganalur,0.54,1,11,0,0,,industrial,15
2017-11-22,Sholinganalur,0.574,2,11,0,0,,industrial,15
2017-11-23,Sholinganalur,0.578,3,11,0,0,,industrial,15
2017-11-24,Sholinganalur,0.57,4,11,0,0,,industrial,15
2017-11-25,Sholinganalur,0.541,5,11,1,0,,industrial,15
2017-11-26,Sholinganalur,0.562,6,11,1,0,,industrial,15
2017-11-27,Sholinganalur,0.615,0,11,0,0,,industrial,15
2017-11-28,Sholinganalur,0.604,1,11,0,0,,industrial,15
2017-11-29,Sholinganalur,0.56,2,11,0,0,,industrial,15
2017-11-30,Sholinganalur,0.581,3,11,0,0,,industrial,15
2017-12-01,Sholinganalur,0.552,4,12,0,0,,industrial,15
2017-12-02,Sholinganalur,0.541,5,12,1,0,,industrial,15
2017-12-03,Sholinganalur,0.531,6,12,1,0,,industrial,15
2017-12-04,Sholinganalur,0.639,0,12,0,0,,industrial,15
2017-12-05,Sholinganalur,0.594,1,12,0,0,,industrial,15
2017-12-06,Sholinganalur,0.604,2,12,0,0,,industrial,15
2017-12-07,Sholinganalur,0.579,3,12,0,0,,industrial,15
2017-12-08,Sholinganalur,0.568,4,12,0,0,,industrial,15
2017-12-09,Sholinganalur,0.531,5,12,1,0,,industrial,15
2017-12-10,Sholinganalur,0.553,6,12,1,0,,industrial,15
2017-12-11,Sholinganalur,0.649,0,12,0,0,,industrial,15
2017-12-12,Sholinganalur,0.594,1,12,0,0,,industrial,15
2017-12-13,Sholinganalur,0.58,2,12,0,0,,industrial,15
2017-12-14,Sholinganalur,0.583,3,12,0,0,,industrial,15
2017-12-15,Sholinganalur,0.586,4,12,0,0,,industrial,15
2017-12-16,Sholinganalur,0.582,5,12,1,0,,industrial,15
2017-12-17,Sholinganalur,0.568,6,12,1,0,,industrial,15
2017-12-18,Sholinganalur,0.62,0,12,0,0,,industrial,15
2017-12-19,Sholinganalur,0.588,1,12,0,0,,industrial,15
2017-12-20,Sholinganalur,0.592,2,12,0,0,,industrial,15
2017-12-21,Sholinganalur,0.595,3,12,0,0,,industrial,15
2017-12-22,Sholinganalur,0.579,4,12,0,0,,industrial,15
2017-12-23,Sholinganalur,0.534,5,12,1,0,,industrial,15
2017-12-24,Sholinganalur,0.608,6,12,1,1,Christmas,industrial,15
2017-12-25,Sholinganalur,0.708,0,12,0,1,Christmas,industrial,15
2017-12-26,Sholinganalur,0.648,1,12,0,1,Christmas,industrial,15
2017-12-27,Sholinganalur,0.615,2,12,0,0,,industrial,15
2017-12-28,Sholinganalur,0.595,3,12,0,0,,industrial,15
2017-12-29,Sholinganalur,0.593,4,12,0,0,,industrial,15
2017-12-30,Sholinganalur,0.661,5,12,1,1,New Year,industrial,15
2017-12-31,Sholinganalur,0.662,6,12,1,1,New Year,industrial,15
2018-01-01,Sholinganalur,0.595,0,1,0,0,,industrial,15
2018-01-02,Sholinganalur,0.581,1,1,0,0,,industrial,15
2018-01-03,Sholinganalur,0.614,2,1,0,0,,industrial,15
2018-01-04,Sholinganalur,0.564,3,1,0,0,,industrial,15
2018-01-05,Sholinganalur,0.573,4,1,0,0,,industrial,15
2018-01-06,Sholinganalur,0.566,5,1,1,0,,industrial,15
2018-01-07,Sholinganalur,0.544,6,1,1,0,,industrial,15
2018-01-08,Sholinganalur,0.614,0,1,0,0,,industrial,15
2018-01-09,Sholinganalur,0.605,1,1,0,0,,industrial,15
2018-01-10,Sholinganalur,0.574,2,1,0,0,,industrial,15
2018-01-11,Sholinganalur,0.56,3,1,0,0,,industrial,15
2018-01-12,Sholinganalur,0.618,4,1,0,1,Pongal,industrial,15
2018-01-13,Sholinganalur,0.669,5,1,1,1,Pongal,industrial,15
2018-01-14,Sholinganalur,0.718,6,1,1,1,Pongal,industrial,15
2018-01-15,Sholinganalur,0.723,0,1,0,1,Pongal,industrial,15
2018-01-16,Sholinganalur,0.623,1,1,0,1,Pongal,industrial,15
2018-01-17,Sholinganalur,0.582,2,1,0,0,,industrial,15
2018-01-18,Sholinganalur,0.606,3,1,0,0,,industrial,15
2018-01-19,Sholinganalur,0.572,4,1,0,0,,industrial,15
2018-01-20,Sholinganalur,0.537,5,1,1,0,,industrial,15
2018-01-21,Sholinganalur,0.529,6,1,1,0,,industrial,15
2018-01-22,Sholinganalur,0.609,0,1,0,0,,industrial,15
2018-01-23,Sholinganalur,0.592,1,1,0,0,,industrial,15
2018-01-24,Sholinganalur,0.624,2,1,0,0,,industrial,15
2018-01-25,Sholinganalur,0.59,3,1,0,0,,industrial,15
2018-01-26,Sholinganalur,0.644,4,1,0,1,Republic Day,industrial,15
2018-01-27,Sholinganalur,0.562,5,1,1,0,,industrial,15
2018-01-28,Sholinganalur,0.56,6,1,1,0,,industrial,15
2018-01-29,Sholinganalur,0.605,0,1,0,0,,industrial,15
2018-01-30,Sholinganalur,0.627,1,1,0,0,,industrial,15
2018-01-31,Sholinganalur,0.586,2,1,0,0,,industrial,15
2018-02-01,Sholinganalur,0.59,3,2,0,0,,industrial,15
2018-02-02,Sholinganalur,0.596,4,2,0,0,,industrial,15
2018-02-03,Sholinganalur,0.554,5,2,1,0,,industrial,15
2018-02-04,Sholinganalur,0.573,6,2,1,0,,industrial,15
2018-02-05,Sholinganalur,0.605,0,2,0,0,,industrial,15
2018-02-06,Sholinganalur,0.6,1,2,0,0,,industrial,15
2018-02-07,Sholinganalur,0.589,2,2,0,0,,industrial,15
2018-02-08,Sholinganalur,0.604,3,2,0,0,,industrial,15
2018-02-09,Sholinganalur,0.583,4,2,0,0,,industrial,15
2018-02-10,Sholinganalur,0.542,5,2,1,0,,industrial,15
2018-02-11,Sholinganalur,0.56,6,2,1,0,,industrial,15
2018-02-12,Sholinganalur,0.622,0,2,0,0,,industrial,15
2018-02-13,Sholinganalur,0.572,1,2,0,0,,industrial,15
2018-02-14,Sholinganalur,0.61,2,2,0,0,,industrial,15
2018-02-15,Sholinganalur,0.599,3,2,0,0,,industrial,15
2018-02-16,Sholinganalur,0.585,4,2,0,0,,industrial,15
2018-02-17,Sholinganalur,0.54,5,2,1,0,,industrial,15
2018-02-18,Sholinganalur,0.554,6,2,1,0,,industrial,15
2018-02-19,Sholinganalur,0.628,0,2,0,0,,industrial,15
2018-02-20,Sholinganalur,0.558,1,2,0,0,,industrial,15
2018-02-21,Sholinganalur,0.593,2,2,0,0,,industrial,15
2018-02-22,Sholinganalur,0.598,3,2,0,0,,industrial,15
2018-02-23,Sholinganalur,0.545,4,2,0,0,,industrial,15
2018-02-24,Sholinganalur,0.551,5,2,1,0,,industrial,15
2018-02-25,Sholinganalur,0.56,6,2,1,0,,industrial,15
2018-02-26,Sholinganalur,0.626,0,2,0,0,,industrial,15
2018-02-27,Sholinganalur,0.6,1,2,0,0,,industrial,15
2018-02-28,Sholinganalur,0.581,2,2,0,0,,industrial,15
2018-03-01,Sholinganalur,0.596,3,3,0,0,,industrial,15
2018-03-02,Sholinganalur,0.582,4,3,0,0,,industrial,15
2018-03-03,Sholinganalur,0.594,5,3,1,0,,industrial,15
2018-03-04,Sholinganalur,0.588,6,3,1,0,,industrial,15
2018-03-05,Sholinganalur,0.669,0,3,0,0,,industrial,15
2018-03-06,Sholinganalur,0.602,1,3,0,0,,industrial,15
2018-03-07,Sholinganalur,0.63,2,3,0,0,,industrial,15
2018-03-08,Sholinganalur,0.588,3,3,0,0,,industrial,15
2018-03-09,Sholinganalur,0.6,4,3,0,0,,industrial,15
2018-03-10,Sholinganalur,0.578,5,3,1,0,,industrial,15
2018-03-11,Sholinganalur,0.587,6,3,1,0,,industrial,15
2018-03-12,Sholinganalur,0.679,0,3,0,0,,industrial,15
2018-03-13,Sholinganalur,0.611,1,3,0,0,,industrial,15
2018-03-14,Sholinganalur,0.6,2,3,0,0,,industrial,15
2018-03-15,Sholinganalur,0.599,3,3,0,0,,industrial,15
2018-03-16,Sholinganalur,0.603,4,3,0,0,,industrial,15
2018-03-17,Sholinganalur,0.614,5,3,1,0,,industrial,15
2018-03-18,Sholinganalur,0.589,6,3,1,0,,industrial,15
2018-03-19,Sholinganalur,0.668,0,3,0,0,,industrial,15
2018-03-20,Sholinganalur,0.611,1,3,0,0,,industrial,15
2018-03-21,Sholinganalur,0.616,2,3,0,0,,industrial,15
2018-03-22,Sholinganalur,0.629,3,3,0,0,,industrial,15
2018-03-23,Sholinganalur,0.606,4,3,0,0,,industrial,15
2018-03-24,Sholinganalur,0.571,5,3,1,0,,industrial,15
2018-03-25,Sholinganalur,0.564,6,3,1,0,,industrial,15
2018-03-26,Sholinganalur,0.638,0,3,0,0,,industrial,15
2018-03-27,Sholinganalur,0.617,1,3,0,0,,industrial,15
2018-03-28,Sholinganalur,0.6,2,3,0,0,,industrial,15
2018-03-29,Sholinganalur,0.621,3,3,0,0,,industrial,15
2018-03-30,Sholinganalur,0.621,4,3,0,0,,industrial,15
2018-03-31,Sholinganalur,0.573,5,3,1,0,,industrial,15
2015-04-01,Teynampet,2.135,2,4,0,0,,commercial,9
2015-04-02,Teynampet,2.05,3,4,0,0,,commercial,9
2015-04-03,Teynampet,2.114,4,4,0,0,,commercial,9
2015-04-04,Teynampet,2.042,5,4,1,0,,commercial,9
2015-04-05,Teynampet,2.173,6,4,1,0,,commercial,9
2015-04-06,Teynampet,2.167,0,4,0,0,,commercial,9
2015-04-07,Teynampet,2.074,1,4,0,0,,commercial,9
2015-04-08,Teynampet,2.055,2,4,0,0,,commercial,9
2015-04-09,Teynampet,2.016,3,4,0,0,,commercial,9
2015-04-10,Teynampet,2.047,4,4,0,0,,commercial,9
2015-04-11,Teynampet,2.058,5,4,1,0,,commercial,9
2015-04-12,Teynampet,2.145,6,4,1,0,,commercial,9
2015-04-13,Teynampet,2.404,0,4,0,1,Tamil New Year,commercial,9
2015-04-14,Teynampet,2.444,1,4,0,1,Tamil New Year,commercial,9
2015-04-15,Teynampet,2.187,2,4,0,1,Tamil New Year,commercial,9
2015-04-16,Teynampet,1.941,3,4,0,0,,commercial,9
2015-04-17,Teynampet,2.085,4,4,0,0,,commercial,9
2015-04-18,Teynampet,2.013,5,4,1,0,,commercial,9
2015-04-19,Teynampet,2.104,6,4,1,0,,commercial,9
2015-04-20,Teynampet,2.374,0,4,0,1,Eid,commercial,9
2015-04-21,Teynampet,2.452,1,4,0,1,Eid,commercial,9
2015-04-22,Teynampet,2.282,2,4,0,1,Eid,commercial,9
2015-04-23,Teynampet,2.057,3,4,0,0,,commercial,9
2015-04-24,Teynampet,1.881,4,4,0,0,,commercial,9
2015-04-25,Teynampet,2.065,5,4,1,0,,commercial,9
2015-04-26,Teynampet,2.112,6,4,1,0,,commercial,9
2015-04-27,Teynampet,2.256,0,4,0,0,,commercial,9
2015-04-28,Teynampet,2.151,1,4,0,0,,commercial,9
2015-04-29,Teynampet,1.964,2,4,0,0,,commercial,9
2015-04-30,Teynampet,2.026,3,4,0,0,,commercial,9
2015-05-01,Teynampet,1.951,4,5,0,0,,commercial,9
2015-05-02,Teynampet,2.18,5,5,1,0,,commercial,9
2015-05-03,Teynampet,2.149,6,5,1,0,,commercial,9
2015-05-04,Teynampet,2.172,0,5,0,0,,commercial,9
2015-05-05,Teynampet,2.058,1,5,0,0,,commercial,9
2015-05-06,Teynampet,2.132,2,5,0,0,,commercial,9
2015-05-07,Teynampet,2.122,3,5,0,0,,commercial,9
2015-05-08,Teynampet,2.119,4,5,0,0,,commercial,9
2015-05-09,Teynampet,2.114,5,5,1,0,,commercial,9
2015-05-10,Teynampet,2.063,6,5,1,0,,commercial,9
2015-05-11,Teynampet,2.199,0,5,0,0,,commercial,9
2015-05-12,Teynampet,2.098,1,5,0,0,,commercial,9
2015-05-13,Teynampet,2.036,2,5,0,0,,commercial,9
2015-05-14,Teynampet,2.026,3,5,0,0,,commercial,9
2015-05-15,Teynampet,2.117,4,5,0,0,,commercial,9
2015-05-16,Teynampet,2.189,5,5,1,0,,commercial,9
2015-05-17,Teynampet,2.038,6,5,1,0,,commercial,9
2015-05-18,Teynampet,2.133,0,5,0,0,,commercial,9
2015-05-19,Teynampet,2.069,1,5,0,0,,commercial,9
2015-05-20,Teynampet,2.077,2,5,0,0,,commercial,9
2015-05-21,Teynampet,2.015,3,5,0,0,,commercial,9
2015-05-22,Teynampet,2.163,4,5,0,0,,commercial,9
2015-05-23,Teynampet,2.112,5,5,1,0,,commercial,9
2015-05-24,Teynampet,2.119,6,5,1,0,,commercial,9
2015-05-25,Teynampet,2.263,0,5,0,0,,commercial,9
2015-05-26,Teynampet,2.02,1,5,0,0,,commercial,9
2015-05-27,Teynampet,2.042,2,5,0,0,,commercial,9
2015-05-28,Teynampet,1.97,3,5,0,0,,commercial,9
2015-05-29,Teynampet,2.037,4,5,0,0,,commercial,9
2015-05-30,Teynampet,1.992,5,5,1,0,,commercial,9
2015-05-31,Teynampet,2.132,6,5,1,0,,commercial,9
2015-06-01,Teynampet,1.97,0,6,0,0,,commercial,9
2015-06-02,Teynampet,1.837,1,6,0,0,,commercial,9
2015-06-03,Teynampet,1.847,2,6,0,0,,commercial,9
2015-06-04,Teynampet,1.895,3,6,0,0,,commercial,9
2015-06-05,Teynampet,1.789,4,6,0,0,,commercial,9
2015-06-06,Teynampet,1.898,5,6,1,0,,commercial,9
2015-06-07,Teynampet,1.926,6,6,1,0,,commercial,9
2015-06-08,Teynampet,1.841,0,6,0,0,,commercial,9
2015-06-09,Teynampet,1.89,1,6,0,0,,commercial,9
2015-06-10,Teynampet,1.759,2,6,0,0,,commercial,9
2015-06-11,Teynampet,1.846,3,6,0,0,,commercial,9
2015-06-12,Teynampet,1.788,4,6,0,0,,commercial,9
2015-06-13,Teynampet,1.968,5,6,1,0,,commercial,9
2015-06-14,Teynampet,1.821,6,6,1,0,,commercial,9
2015-06-15,Teynampet,1.849,0,6,0,0,,commercial,9
2015-06-16,Teynampet,1.86,1,6,0,0,,commercial,9
2015-06-17,Teynampet,1.829,2,6,0,0,,commercial,9
2015-06-18,Teynampet,1.769,3,6,0,0,,commercial,9
2015-06-19,Teynampet,1.882,4,6,0,0,,commercial,9
2015-06-20,Teynampet,1.774,5,6,1,0,,commercial,9
2015-06-21,Teynampet,1.828,6,6,1,0,,commercial,9
2015-06-22,Teynampet,1.911,0,6,0,0,,commercial,9
2015-06-23,Teynampet,1.897,1,6,0,0,,commercial,9
2015-06-24,Teynampet,1.924,2,6,0,0,,commercial,9
2015-06-25,Teynampet,1.914,3,6,0,0,,commercial,9
2015-06-26,Teynampet,1.844,4,6,0,0,,commercial,9
2015-06-27,Teynampet,1.749,5,6,1,0,,commercial,9
2015-06-28,Teynampet,1.909,6,6,1,0,,commercial,9
2015-06-29,Teynampet,2.031,0,6,0,0,,commercial,9
2015-06-30,Teynampet,1.921,1,6,0,0,,commercial,9
2015-07-01,Teynampet,1.878,2,7,0,0,,commercial,9
2015-07-02,Teynampet,1.786,3,7,0,0,,commercial,9
2015-07-03,Teynampet,1.823,4,7,0,0,,commercial,9
2015-07-04,Teynampet,1.996,5,7,1,0,,commercial,9
2015-07-05,Teynampet,1.807,6,7,1,0,,commercial,9
2015-07-06,Teynampet,1.878,0,7,0,0,,commercial,9
2015-07-07,Teynampet,1.905,1,7,0,0,,commercial,9
2015-07-08,Teynampet,1.828,2,7,0,0,,commercial,9
2015-07-09,Teynampet,1.787,3,7,0,0,,commercial,9
2015-07-10,Teynampet,1.937,4,7,0,0,,commercial,9
2015-07-11,Teynampet,1.913,5,7,1,0,,commercial,9
2015-07-12,Teynampet,1.865,6,7,1,0,,commercial,9
2015-07-13,Teynampet,1.878,0,7,0,0,,commercial,9
2015-07-14,Teynampet,1.966,1,7,0,0,,commercial,9
2015-07-15,Teynampet,1.851,2,7,0,0,,commercial,9
2015-07-16,Teynampet,1.93,3,7,0,0,,commercial,9
2015-07-17,Teynampet,1.902,4,7,0,0,,commercial,9
2015-07-18,Teynampet,1.857,5,7,1,0,,commercial,9
2015-07-19,Teynampet,1.858,6,7,1,0,,commercial,9
2015-07-20,Teynampet,2.029,0,7,0,0,,commercial,9
2015-07-21,Teynampet,1.934,1,7,0,0,,commercial,9
2015-07-22,Teynampet,1.748,2,7,0,0,,commercial,9
2015-07-23,Teynampet,1.883,3,7,0,0,,commercial,9
2015-07-24,Teynampet,1.846,4,7,0,0,,commercial,9
2015-07-25,Teynampet,1.828,5,7,1,0,,commercial,9
2015-07-26,Teynampet,1.902,6,7,1,0,,commercial,9
2015-07-27,Teynampet,1.866,0,7,0,0,,commercial,9
2015-07-28,Teynampet,1.826,1,7,0,0,,commercial,9
2015-07-29,Teynampet,1.808,2,7,0,0,,commercial,9
2015-07-30,Teynampet,1.825,3,7,0,0,,commercial,9
2015-07-31,Teynampet,1.848,4,7,0,0,,commercial,9
2015-08-01,Teynampet,1.829,5,8,1,0,,commercial,9
2015-08-02,Teynampet,1.976,6,8,1,0,,commercial,9
2015-08-03,Teynampet,1.974,0,8,0,0,,commercial,9
2015-08-04,Teynampet,1.952,1,8,0,0,,commercial,9
2015-08-05,Teynampet,1.844,2,8,0,0,,commercial,9
2015-08-06,Teynampet,1.822,3,8,0,0,,commercial,9
2015-08-07,Teynampet,1.95,4,8,0,0,,commercial,9
2015-08-08,Teynampet,1.854,5,8,1,0,,commercial,9
2015-08-09,Teynampet,1.877,6,8,1,0,,commercial,9
2015-08-10,Teynampet,1.987,0,8,0,0,,commercial,9
2015-08-11,Teynampet,1.784,1,8,0,0,,commercial,9
2015-08-12,Teynampet,1.892,2,8,0,0,,commercial,9
2015-08-13,Teynampet,1.885,3,8,0,0,,commercial,9
2015-08-14,Teynampet,1.923,4,8,0,0,,commercial,9
2015-08-15,Teynampet,2.131,5,8,1,1,Independence,commercial,9
2015-08-16,Teynampet,1.96,6,8,1,0,,commercial,9
2015-08-17,Teynampet,1.939,0,8,0,0,,commercial,9
2015-08-18,Teynampet,1.804,1,8,0,0,,commercial,9
2015-08-19,Teynampet,1.97,2,8,0,0,,commercial,9
2015-08-20,Teynampet,1.768,3,8,0,0,,commercial,9
2015-08-21,Teynampet,1.773,4,8,0,0,,commercial,9
2015-08-22,Teynampet,1.919,5,8,1,0,,commercial,9
2015-08-23,Teynampet,1.979,6,8,1,0,,commercial,9
2015-08-24,Teynampet,1.956,0,8,0,0,,commercial,9
2015-08-25,Teynampet,1.908,1,8,0,0,,commercial,9
2015-08-26,Teynampet,1.742,2,8,0,0,,commercial,9
2015-08-27,Teynampet,1.825,3,8,0,0,,commercial,9
2015-08-28,Teynampet,1.748,4,8,0,0,,commercial,9
2015-08-29,Teynampet,1.931,5,8,1,0,,commercial,9
2015-08-30,Teynampet,1.799,6,8,1,0,,commercial,9
2015-08-31,Teynampet,1.87,0,8,0,0,,commercial,9
2015-09-01,Teynampet,1.881,1,9,0,0,,commercial,9
2015-09-02,Teynampet,1.911,2,9,0,0,,commercial,9
2015-09-03,Teynampet,1.844,3,9,0,0,,commercial,9
